recording,mode,timestamp,baseline_text,low_text,moderate_text,high_text,very_high_text,classification
1786194763609,free_text,15160.0,partial:,partial:,partial:,partial:танис,partial:танец,different_unclear
1786194763609,free_text,15200.0,partial:,partial:,partial:,partial:танис,partial:танец,different_unclear
1786194763609,free_text,15240.0,partial:,partial:,partial:,partial:танис,partial:танец,different_unclear
1786194763609,free_text,15280.0,partial:,partial:,partial:,partial:танис,partial:танец,different_unclear
1786194763609,free_text,15320.0,partial:,partial:,partial:,partial:танис,partial:танец,different_unclear
1786194763609,free_text,15360.0,partial:,partial:,partial:,partial:танис,partial:танец,different_unclear
1786194763609,free_text,15400.0,partial:,partial:,partial:,partial:танис,partial:танец,different_unclear
1786194763609,free_text,15440.0,partial:,partial:,partial:,partial:танис,partial:танец,different_unclear
1786194763609,free_text,15480.0,partial:,partial:,partial:,endpoint:тунис,endpoint:танец,different_unclear
1786194763609,free_text,16920.0,partial:,partial:,partial:в,partial:в,partial:,different_unclear
1786194763609,free_text,16960.0,partial:,partial:,partial:в,partial:в,partial:,different_unclear
1786194763609,free_text,17000.0,partial:,partial:,partial:в,partial:в,partial:,different_unclear
1786194763609,free_text,17040.0,partial:,partial:,partial:в,partial:в,partial:,different_unclear
1786194763609,free_text,17080.0,partial:,partial:,partial:в,partial:в,partial:,different_unclear
1786194763609,free_text,17120.0,partial:,partial:,partial:в,partial:в,partial:,different_unclear
1786194763609,free_text,17880.0,endpoint:верх,endpoint:верх,partial:верх,endpoint:верх,endpoint:верх,different_unclear
1786194763609,free_text,17920.0,partial:,partial:,partial:верх,partial:,partial:,different_unclear
1786194763609,free_text,17960.0,partial:,partial:,partial:верх,partial:,partial:,different_unclear
1786194763609,free_text,18000.0,partial:,partial:,partial:верх,partial:,partial:,different_unclear
1786194763609,free_text,18040.0,partial:,partial:,partial:верх,partial:,partial:,different_unclear
1786194763609,free_text,18080.0,partial:,partial:,partial:верх,partial:,partial:,different_unclear
1786194763609,free_text,18120.0,partial:,partial:,partial:верх,partial:сбер,partial:сбер,different_unclear
1786194763609,free_text,18160.0,partial:,partial:,partial:верх,partial:сбер,partial:сбер,different_unclear
1786194763609,free_text,18200.0,partial:,partial:,partial:верх,partial:сбер,partial:сбер,different_unclear
1786194763609,free_text,18240.0,partial:,partial:,partial:верх,partial:сбер,partial:сбер,different_unclear
1786194763609,free_text,18280.0,partial:,partial:,partial:верх,partial:сбер,partial:сбер,different_unclear
1786194763609,free_text,18320.0,partial:,partial:,partial:верх,partial:сбер,partial:сбер,different_unclear
1786194763609,free_text,18360.0,partial:вверх,partial:вверх,partial:вверх вверх,partial:вверх,partial:вверх,different_unclear
1786194763609,free_text,18400.0,partial:вверх,partial:вверх,partial:вверх вверх,partial:вверх,partial:вверх,different_unclear
1786194763609,free_text,18440.0,partial:вверх,partial:вверх,partial:вверх вверх,partial:вверх,partial:вверх,different_unclear
1786194763609,free_text,18480.0,partial:вверх,partial:вверх,partial:вверх вверх,partial:вверх,partial:вверх,different_unclear
1786194763609,free_text,18520.0,partial:вверх,partial:вверх,partial:вверх вверх,partial:вверх,partial:вверх,different_unclear
1786194763609,free_text,18560.0,partial:вверх,partial:вверх,partial:вверх вверх,partial:вверх,partial:вверх,different_unclear
1786194763609,free_text,18600.0,partial:вверх,partial:вверх,partial:вверх вверх,partial:вверх,partial:вверх,different_unclear
1786194763609,free_text,18640.0,partial:вверх,partial:вверх,partial:вверх вверх,partial:вверх,partial:вверх,different_unclear
1786194763609,free_text,18680.0,partial:вверх,partial:вверх,partial:вверх вверх,partial:вверх,partial:вверх,different_unclear
1786194763609,free_text,18720.0,partial:вверх,partial:вверх,partial:вверх вверх,partial:вверх,partial:вверх,different_unclear
1786194763609,free_text,18760.0,partial:вверх,partial:вверх,partial:вверх вверх,partial:вверх,partial:вверх,different_unclear
1786194763609,free_text,18800.0,partial:вверх,partial:вверх,partial:вверх вверх,partial:вверх,partial:вверх,different_unclear
1786194763609,free_text,18840.0,endpoint:вверх,partial:вверх,partial:вверх вверх,partial:вверх,partial:вверх,different_unclear
1786194763609,free_text,18880.0,partial:,partial:вверх,partial:вверх вверх,partial:вверх,partial:вверх,different_unclear
1786194763609,free_text,18920.0,partial:,partial:вверх,partial:вверх вверх,partial:вверх,partial:вверх,different_unclear
1786194763609,free_text,18960.0,partial:,partial:вверх,partial:вверх вверх,partial:вверх,partial:вверх,different_unclear
1786194763609,free_text,19000.0,partial:,partial:вверх,partial:вверх вверх,partial:вверх,partial:вверх,different_unclear
1786194763609,free_text,19040.0,partial:,partial:вверх,partial:вверх вверх,partial:вверх,partial:вверх,different_unclear
1786194763609,free_text,19080.0,partial:,endpoint:вверх,endpoint:вверх вверх,endpoint:вверх,endpoint:вверх,different_unclear
1786194763609,free_text,26520.0,partial:вниз,partial:вниз,partial:вниз,partial:вниз,partial:,different_unclear
1786194763609,free_text,26560.0,partial:вниз,partial:вниз,partial:вниз,partial:вниз,partial:,different_unclear
1786194763609,free_text,26600.0,partial:вниз,partial:вниз,partial:вниз,partial:вниз,partial:,different_unclear
1786194763609,free_text,26640.0,partial:вниз,partial:вниз,partial:вниз,partial:вниз,partial:,different_unclear
1786194763609,free_text,26680.0,partial:вниз,partial:вниз,partial:вниз,partial:вниз,partial:,different_unclear
1786194763609,free_text,26720.0,partial:вниз,partial:вниз,partial:вниз,partial:вниз,partial:,different_unclear
1786194763609,free_text,26760.0,partial:вниз,partial:вниз,partial:вниз,partial:вниз,partial:низ,different_unclear
1786194763609,free_text,26800.0,partial:вниз,partial:вниз,partial:вниз,partial:вниз,partial:низ,different_unclear
1786194763609,free_text,26840.0,partial:вниз,partial:вниз,partial:вниз,partial:вниз,partial:низ,different_unclear
1786194763609,free_text,26880.0,partial:вниз,partial:вниз,partial:вниз,partial:вниз,partial:низ,different_unclear
1786194763609,free_text,26920.0,partial:вниз,partial:вниз,partial:вниз,partial:вниз,partial:низ,different_unclear
1786194763609,free_text,26960.0,partial:вниз,partial:вниз,partial:вниз,partial:вниз,partial:низ,different_unclear
1786194763609,free_text,27000.0,partial:вниз,partial:вниз,partial:вниз,partial:вниз,partial:низ,different_unclear
1786194763609,free_text,27040.0,partial:вниз,partial:вниз,partial:вниз,partial:вниз,partial:низ,different_unclear
1786194763609,free_text,27080.0,partial:вниз,partial:вниз,partial:вниз,partial:вниз,partial:низ,different_unclear
1786194763609,free_text,27120.0,partial:вниз,partial:вниз,partial:вниз,partial:вниз,partial:низ,different_unclear
1786194763609,free_text,27160.0,partial:вниз,partial:вниз,partial:вниз,partial:вниз,partial:низ,different_unclear
1786194763609,free_text,27200.0,partial:вниз,partial:вниз,partial:вниз,partial:вниз,partial:низ,different_unclear
1786194763609,free_text,27720.0,partial:,partial:дни,partial:вниз,partial:вниз,partial:гнить,different_unclear
1786194763609,free_text,27760.0,partial:,partial:дни,partial:вниз,partial:вниз,partial:гнить,different_unclear
1786194763609,free_text,27800.0,partial:,partial:дни,partial:вниз,partial:вниз,partial:гнить,different_unclear
1786194763609,free_text,27840.0,partial:,partial:дни,partial:вниз,partial:вниз,partial:гнить,different_unclear
1786194763609,free_text,27880.0,partial:,partial:дни,partial:вниз,partial:вниз,partial:гнить,different_unclear
1786194763609,free_text,27920.0,partial:,partial:дни,partial:вниз,partial:вниз,partial:гнить,different_unclear
1786194763609,free_text,27960.0,partial:вниз,partial:вниз,partial:вниз,partial:вниз,partial:гнить,different_unclear
1786194763609,free_text,28000.0,partial:вниз,partial:вниз,partial:вниз,partial:вниз,partial:гнить,different_unclear
1786194763609,free_text,28040.0,partial:вниз,partial:вниз,partial:вниз,partial:вниз,partial:гнить,different_unclear
1786194763609,free_text,28080.0,partial:вниз,partial:вниз,partial:вниз,partial:вниз,partial:гнить,different_unclear
1786194763609,free_text,28120.0,partial:вниз,partial:вниз,partial:вниз,partial:вниз,partial:гнить,different_unclear
1786194763609,free_text,28160.0,partial:вниз,partial:вниз,partial:вниз,partial:вниз,partial:гнить,different_unclear
1786194763609,free_text,28200.0,partial:вниз,partial:вниз,partial:вниз,partial:вниз,partial:гнить,different_unclear
1786194763609,free_text,28240.0,partial:вниз,partial:вниз,partial:вниз,partial:вниз,partial:гнить,different_unclear
1786194763609,free_text,28280.0,partial:вниз,partial:вниз,partial:вниз,partial:вниз,partial:гнить,different_unclear
1786194763609,free_text,28320.0,partial:вниз,partial:вниз,partial:вниз,partial:вниз,partial:гнить,different_unclear
1786194763609,free_text,28360.0,partial:вниз,partial:вниз,partial:вниз,partial:вниз,partial:гнить,different_unclear
1786194763609,free_text,28400.0,partial:вниз,partial:вниз,partial:вниз,partial:вниз,partial:гнить,different_unclear
1786194763609,free_text,28440.0,endpoint:вниз,endpoint:вниз,endpoint:вниз,endpoint:вниз,endpoint:гнить,different_unclear
1786194763609,free_text,46920.0,partial:вверх,partial:верх,partial:вверх,partial:верх,partial:,different_unclear
1786194763609,free_text,46960.0,partial:вверх,partial:верх,partial:вверх,partial:верх,partial:,different_unclear
1786194763609,free_text,47000.0,partial:вверх,partial:верх,partial:вверх,partial:верх,partial:,different_unclear
1786194763609,free_text,47040.0,partial:вверх,partial:верх,partial:вверх,partial:верх,partial:,different_unclear
1786194763609,free_text,47080.0,partial:вверх,partial:верх,partial:вверх,partial:верх,partial:,different_unclear
1786194763609,free_text,47120.0,partial:вверх,partial:верх,partial:вверх,partial:верх,partial:,different_unclear
1786194763609,free_text,47160.0,partial:вверх,partial:верх,partial:вверх,partial:верх,partial:верх,different_unclear
1786194763609,free_text,47200.0,partial:вверх,partial:верх,partial:вверх,partial:верх,partial:верх,different_unclear
1786194763609,free_text,47240.0,partial:вверх,partial:верх,partial:вверх,partial:верх,partial:верх,different_unclear
1786194763609,free_text,47280.0,partial:вверх,partial:верх,partial:вверх,partial:верх,partial:верх,different_unclear
1786194763609,free_text,47320.0,partial:вверх,partial:верх,partial:вверх,partial:верх,partial:верх,different_unclear
1786194763609,free_text,47360.0,partial:вверх,partial:верх,partial:вверх,partial:верх,partial:верх,different_unclear
1786194763609,free_text,47400.0,endpoint:вверх,endpoint:вверх,endpoint:вверх,endpoint:верх,endpoint:верх,different_unclear
1786194763609,free_text,47880.0,partial:вверх,partial:,partial:,partial:вверх,partial:,different_unclear
1786194763609,free_text,47920.0,partial:вверх,partial:,partial:,partial:вверх,partial:,different_unclear
1786194763609,free_text,47960.0,partial:вверх,partial:,partial:,partial:вверх,partial:,different_unclear
1786194763609,free_text,48000.0,partial:вверх,partial:,partial:,partial:вверх,partial:,different_unclear
1786194763609,free_text,48040.0,partial:вверх,partial:,partial:,partial:вверх,partial:,different_unclear
1786194763609,free_text,48080.0,partial:вверх,partial:,partial:,partial:вверх,partial:,different_unclear
1786194763609,free_text,48360.0,endpoint:вверх,partial:вверх,partial:вверх,partial:вверх,partial:вверх,different_unclear
1786194763609,free_text,48400.0,partial:,partial:вверх,partial:вверх,partial:вверх,partial:вверх,different_unclear
1786194763609,free_text,48440.0,partial:,partial:вверх,partial:вверх,partial:вверх,partial:вверх,different_unclear
1786194763609,free_text,48480.0,partial:,partial:вверх,partial:вверх,partial:вверх,partial:вверх,different_unclear
1786194763609,free_text,48520.0,partial:,partial:вверх,partial:вверх,partial:вверх,partial:вверх,different_unclear
1786194763609,free_text,48560.0,partial:,partial:вверх,partial:вверх,partial:вверх,partial:вверх,different_unclear
1786194763609,free_text,48600.0,partial:,partial:вверх,partial:вверх,partial:вверх,partial:вверх,different_unclear
1786194763609,free_text,48640.0,partial:,partial:вверх,partial:вверх,partial:вверх,partial:вверх,different_unclear
1786194763609,free_text,48680.0,partial:,partial:вверх,partial:вверх,partial:вверх,partial:вверх,different_unclear
1786194763609,free_text,48720.0,partial:,partial:вверх,partial:вверх,partial:вверх,partial:вверх,different_unclear
1786194763609,free_text,48760.0,partial:,partial:вверх,partial:вверх,partial:вверх,partial:вверх,different_unclear
1786194763609,free_text,48800.0,partial:,partial:вверх,partial:вверх,partial:вверх,partial:вверх,different_unclear
1786194763609,free_text,48840.0,partial:,partial:вверх,partial:вверх,partial:вверх,partial:вверх вверх,different_unclear
1786194763609,free_text,48880.0,partial:,partial:вверх,partial:вверх,partial:вверх,partial:вверх вверх,different_unclear
1786194763609,free_text,48920.0,partial:,partial:вверх,partial:вверх,partial:вверх,partial:вверх вверх,different_unclear
1786194763609,free_text,48960.0,partial:,partial:вверх,partial:вверх,partial:вверх,partial:вверх вверх,different_unclear
1786194763609,free_text,49000.0,partial:,partial:вверх,partial:вверх,partial:вверх,partial:вверх вверх,different_unclear
1786194763609,free_text,49040.0,partial:,partial:вверх,partial:вверх,partial:вверх,partial:вверх вверх,different_unclear
1786194763609,free_text,49080.0,partial:верх,partial:вверх вверх,partial:вверх вверх,partial:вверх вверх,partial:вверх вверх,different_unclear
1786194763609,free_text,49120.0,partial:верх,partial:вверх вверх,partial:вверх вверх,partial:вверх вверх,partial:вверх вверх,different_unclear
1786194763609,free_text,49160.0,partial:верх,partial:вверх вверх,partial:вверх вверх,partial:вверх вверх,partial:вверх вверх,different_unclear
1786194763609,free_text,49200.0,partial:верх,partial:вверх вверх,partial:вверх вверх,partial:вверх вверх,partial:вверх вверх,different_unclear
1786194763609,free_text,49240.0,partial:верх,partial:вверх вверх,partial:вверх вверх,partial:вверх вверх,partial:вверх вверх,different_unclear
1786194763609,free_text,49280.0,partial:верх,partial:вверх вверх,partial:вверх вверх,partial:вверх вверх,partial:вверх вверх,different_unclear
1786194763609,free_text,49320.0,partial:верх,partial:вверх вверх,partial:вверх вверх,partial:вверх вверх,partial:вверх вверх,different_unclear
1786194763609,free_text,49360.0,partial:верх,partial:вверх вверх,partial:вверх вверх,partial:вверх вверх,partial:вверх вверх,different_unclear
1786194763609,free_text,49400.0,partial:верх,partial:вверх вверх,partial:вверх вверх,partial:вверх вверх,partial:вверх вверх,different_unclear
1786194763609,free_text,49440.0,partial:верх,partial:вверх вверх,partial:вверх вверх,partial:вверх вверх,partial:вверх вверх,different_unclear
1786194763609,free_text,49480.0,partial:верх,partial:вверх вверх,partial:вверх вверх,partial:вверх вверх,partial:вверх вверх,different_unclear
1786194763609,free_text,49520.0,partial:верх,partial:вверх вверх,partial:вверх вверх,partial:вверх вверх,partial:вверх вверх,different_unclear
1786194763609,free_text,49560.0,endpoint:верх,endpoint:вверх вверх,endpoint:вверх вверх,endpoint:вверх вверх,endpoint:вверх вверх,different_unclear
1786194763609,free_text,52680.0,partial:вниз,partial:вниз,partial:вниз,partial:вниз,partial:в них,different_unclear
1786194763609,free_text,52720.0,partial:вниз,partial:вниз,partial:вниз,partial:вниз,partial:в них,different_unclear
1786194763609,free_text,52760.0,partial:вниз,partial:вниз,partial:вниз,partial:вниз,partial:в них,different_unclear
1786194763609,free_text,52800.0,partial:вниз,partial:вниз,partial:вниз,partial:вниз,partial:в них,different_unclear
1786194763609,free_text,52840.0,partial:вниз,partial:вниз,partial:вниз,partial:вниз,partial:в них,different_unclear
1786194763609,free_text,52880.0,partial:вниз,partial:вниз,partial:вниз,partial:вниз,partial:в них,different_unclear
1786194763609,free_text,56280.0,partial:вверх,partial:,partial:,partial:,partial:,different_unclear
1786194763609,free_text,56320.0,partial:вверх,partial:,partial:,partial:,partial:,different_unclear
1786194763609,free_text,56360.0,partial:вверх,partial:,partial:,partial:,partial:,different_unclear
1786194763609,free_text,56400.0,partial:вверх,partial:,partial:,partial:,partial:,different_unclear
1786194763609,free_text,56440.0,partial:вверх,partial:,partial:,partial:,partial:,different_unclear
1786194763609,free_text,56480.0,partial:вверх,partial:,partial:,partial:,partial:,different_unclear
1786194763609,free_text,58200.0,partial:,partial:ты,partial:,partial:,partial:,different_unclear
1786194763609,free_text,58240.0,partial:,partial:ты,partial:,partial:,partial:,different_unclear
1786194763609,free_text,58280.0,partial:,partial:ты,partial:,partial:,partial:,different_unclear
1786194763609,free_text,58320.0,partial:,partial:ты,partial:,partial:,partial:,different_unclear
1786194763609,free_text,58360.0,partial:,partial:ты,partial:,partial:,partial:,different_unclear
1786194763609,free_text,58400.0,partial:,partial:ты,partial:,partial:,partial:,different_unclear
1786194763609,free_text,73320.0,partial:жёлтый,partial:жёлтой,partial:жёлтые,partial:жёлтые,partial:жёлтые,different_unclear
1786194763609,free_text,73360.0,partial:жёлтый,partial:жёлтой,partial:жёлтые,partial:жёлтые,partial:жёлтые,different_unclear
1786194763609,free_text,73400.0,partial:жёлтый,partial:жёлтой,partial:жёлтые,partial:жёлтые,partial:жёлтые,different_unclear
1786194763609,free_text,73440.0,partial:жёлтый,partial:жёлтой,partial:жёлтые,partial:жёлтые,partial:жёлтые,different_unclear
1786194763609,free_text,73480.0,partial:жёлтый,partial:жёлтой,partial:жёлтые,partial:жёлтые,partial:жёлтые,different_unclear
1786194763609,free_text,73520.0,partial:жёлтый,partial:жёлтой,partial:жёлтые,partial:жёлтые,partial:жёлтые,different_unclear
1786194763609,free_text,73560.0,partial:жёлтый,partial:жёлтой,partial:жёлтой,partial:жёлтой,partial:жёлтой,different_unclear
1786194763609,free_text,73600.0,partial:жёлтый,partial:жёлтой,partial:жёлтой,partial:жёлтой,partial:жёлтой,different_unclear
1786194763609,free_text,73640.0,partial:жёлтый,partial:жёлтой,partial:жёлтой,partial:жёлтой,partial:жёлтой,different_unclear
1786194763609,free_text,73680.0,partial:жёлтый,partial:жёлтой,partial:жёлтой,partial:жёлтой,partial:жёлтой,different_unclear
1786194763609,free_text,73720.0,partial:жёлтый,partial:жёлтой,partial:жёлтой,partial:жёлтой,partial:жёлтой,different_unclear
1786194763609,free_text,73760.0,partial:жёлтый,partial:жёлтой,partial:жёлтой,partial:жёлтой,partial:жёлтой,different_unclear
1786194763609,free_text,73800.0,partial:жёлтый,partial:жёлтой,partial:жёлтой,partial:жёлтой,partial:жёлтой,different_unclear
1786194763609,free_text,73840.0,partial:жёлтый,partial:жёлтой,partial:жёлтой,partial:жёлтой,partial:жёлтой,different_unclear
1786194763609,free_text,73880.0,partial:жёлтый,partial:жёлтой,partial:жёлтой,partial:жёлтой,partial:жёлтой,different_unclear
1786194763609,free_text,73920.0,partial:жёлтый,partial:жёлтой,partial:жёлтой,partial:жёлтой,partial:жёлтой,different_unclear
1786194763609,free_text,73960.0,partial:жёлтый,partial:жёлтой,partial:жёлтой,partial:жёлтой,partial:жёлтой,different_unclear
1786194763609,free_text,74000.0,partial:жёлтый,partial:жёлтой,partial:жёлтой,partial:жёлтой,partial:жёлтой,different_unclear
1786194763609,free_text,74040.0,partial:жёлтый,partial:жёлтой,partial:жёлтой,partial:жёлтой,partial:жёлтой,different_unclear
1786194763609,free_text,74080.0,partial:жёлтый,partial:жёлтой,partial:жёлтой,partial:жёлтой,partial:жёлтой,different_unclear
1786194763609,free_text,74120.0,partial:жёлтый,partial:жёлтой,partial:жёлтой,partial:жёлтой,partial:жёлтой,different_unclear
1786194763609,free_text,74160.0,partial:жёлтый,partial:жёлтой,partial:жёлтой,partial:жёлтой,partial:жёлтой,different_unclear
1786194763609,free_text,74200.0,partial:жёлтый,partial:жёлтой,partial:жёлтой,partial:жёлтой,partial:жёлтой,different_unclear
1786194763609,free_text,74240.0,partial:жёлтый,partial:жёлтой,partial:жёлтой,partial:жёлтой,partial:жёлтой,different_unclear
1786194763609,free_text,74280.0,partial:жёлтый,partial:жёлтой,partial:жёлтой,partial:жёлтой,partial:жёлтой,different_unclear
1786194763609,free_text,74320.0,partial:жёлтый,partial:жёлтой,partial:жёлтой,partial:жёлтой,partial:жёлтой,different_unclear
1786194763609,free_text,74360.0,partial:жёлтый,partial:жёлтой,partial:жёлтой,partial:жёлтой,partial:жёлтой,different_unclear
1786194763609,free_text,74400.0,partial:жёлтый,partial:жёлтой,partial:жёлтой,partial:жёлтой,partial:жёлтой,different_unclear
1786194763609,free_text,74440.0,partial:жёлтый,partial:жёлтой,partial:жёлтой,partial:жёлтой,partial:жёлтой,different_unclear
1786194763609,free_text,74480.0,partial:жёлтый,partial:жёлтой,partial:жёлтой,partial:жёлтой,partial:жёлтой,different_unclear
1786194763609,free_text,74520.0,endpoint:жёлтый,endpoint:жёлтой,endpoint:жёлтой,endpoint:жёлтой,endpoint:жёлтой,different_unclear
1786194763609,free_text,111960.0,endpoint:доступность,partial:доступность,partial:доступность,partial:доступность,partial:доступность,different_unclear
1786194763609,free_text,112000.0,partial:,partial:доступность,partial:доступность,partial:доступность,partial:доступность,different_unclear
1786194763609,free_text,112040.0,partial:,partial:доступность,partial:доступность,partial:доступность,partial:доступность,different_unclear
1786194763609,free_text,112080.0,partial:,partial:доступность,partial:доступность,partial:доступность,partial:доступность,different_unclear
1786194763609,free_text,112120.0,partial:,partial:доступность,partial:доступность,partial:доступность,partial:доступность,different_unclear
1786194763609,free_text,112160.0,partial:,partial:доступность,partial:доступность,partial:доступность,partial:доступность,different_unclear
1786194763609,free_text,112200.0,partial:,endpoint:доступность,endpoint:доступность,endpoint:доступность,endpoint:доступность,different_unclear
1786194763609,free_text,151320.0,endpoint:назад,endpoint:назад,partial:назад,partial:назад,partial:назад,different_unclear
1786194763609,free_text,151360.0,partial:,partial:,partial:назад,partial:назад,partial:назад,different_unclear
1786194763609,free_text,151400.0,partial:,partial:,partial:назад,partial:назад,partial:назад,different_unclear
1786194763609,free_text,151440.0,partial:,partial:,partial:назад,partial:назад,partial:назад,different_unclear
1786194763609,free_text,151480.0,partial:,partial:,partial:назад,partial:назад,partial:назад,different_unclear
1786194763609,free_text,151520.0,partial:,partial:,partial:назад,partial:назад,partial:назад,different_unclear
1786194763609,free_text,151560.0,partial:,partial:,endpoint:назад,endpoint:назад,endpoint:назад,different_unclear
1786194763609,free_text,155640.0,partial:,partial:в,partial:в,partial:в,partial:в,different_unclear
1786194763609,free_text,155680.0,partial:,partial:в,partial:в,partial:в,partial:в,different_unclear
1786194763609,free_text,155720.0,partial:,partial:в,partial:в,partial:в,partial:в,different_unclear
1786194763609,free_text,155760.0,partial:,partial:в,partial:в,partial:в,partial:в,different_unclear
1786194763609,free_text,155800.0,partial:,partial:в,partial:в,partial:в,partial:в,different_unclear
1786194763609,free_text,155840.0,partial:,partial:в,partial:в,partial:в,partial:в,different_unclear
1786194763609,free_text,157080.0,endpoint:список,endpoint:список,endpoint:в список,endpoint:в список,endpoint:в список,different_unclear
1786194978795,command_menu,17640.0,partial:вниз,partial:,partial:,partial:,partial:,different_unclear
1786194978795,command_menu,17680.0,partial:вниз,partial:,partial:,partial:,partial:,different_unclear
1786194978795,command_menu,17720.0,partial:вниз,partial:,partial:,partial:,partial:,different_unclear
1786194978795,command_menu,17760.0,partial:вниз,partial:,partial:,partial:,partial:,different_unclear
1786194978795,command_menu,17800.0,partial:вниз,partial:,partial:,partial:,partial:,different_unclear
1786194978795,command_menu,17840.0,partial:вниз,partial:,partial:,partial:,partial:,different_unclear
1786194978795,command_menu,19800.0,endpoint:вниз,partial:вниз,partial:вниз,partial:вниз,partial:вниз,different_unclear
1786194978795,command_menu,19840.0,partial:,partial:вниз,partial:вниз,partial:вниз,partial:вниз,different_unclear
1786194978795,command_menu,19880.0,partial:,partial:вниз,partial:вниз,partial:вниз,partial:вниз,different_unclear
1786194978795,command_menu,19920.0,partial:,partial:вниз,partial:вниз,partial:вниз,partial:вниз,different_unclear
1786194978795,command_menu,19960.0,partial:,partial:вниз,partial:вниз,partial:вниз,partial:вниз,different_unclear
1786194978795,command_menu,20000.0,partial:,partial:вниз,partial:вниз,partial:вниз,partial:вниз,different_unclear
1786194978795,command_menu,20040.0,partial:,endpoint:вниз,endpoint:вниз,endpoint:вниз,endpoint:вниз,different_unclear
1786194978795,command_menu,21720.0,partial:доступность,partial:,partial:,partial:,partial:,different_unclear
1786194978795,command_menu,21760.0,partial:доступность,partial:,partial:,partial:,partial:,different_unclear
1786194978795,command_menu,21800.0,partial:доступность,partial:,partial:,partial:,partial:,different_unclear
1786194978795,command_menu,21840.0,partial:доступность,partial:,partial:,partial:,partial:,different_unclear
1786194978795,command_menu,21880.0,partial:доступность,partial:,partial:,partial:,partial:,different_unclear
1786194978795,command_menu,21920.0,partial:доступность,partial:,partial:,partial:,partial:,different_unclear
1786194978795,command_menu,26280.0,partial:,partial:,partial:доступность,partial:доступность,partial:,different_unclear
1786194978795,command_menu,26320.0,partial:,partial:,partial:доступность,partial:доступность,partial:,different_unclear
1786194978795,command_menu,26360.0,partial:,partial:,partial:доступность,partial:доступность,partial:,different_unclear
1786194978795,command_menu,26400.0,partial:,partial:,partial:доступность,partial:доступность,partial:,different_unclear
1786194978795,command_menu,26440.0,partial:,partial:,partial:доступность,partial:доступность,partial:,different_unclear
1786194978795,command_menu,26480.0,partial:,partial:,partial:доступность,partial:доступность,partial:,different_unclear
1786194978795,command_menu,28920.0,partial:печать,partial:печать,partial:печать,partial:печать,partial:,different_unclear
1786194978795,command_menu,28960.0,partial:печать,partial:печать,partial:печать,partial:печать,partial:,different_unclear
1786194978795,command_menu,29000.0,partial:печать,partial:печать,partial:печать,partial:печать,partial:,different_unclear
1786194978795,command_menu,29040.0,partial:печать,partial:печать,partial:печать,partial:печать,partial:,different_unclear
1786194978795,command_menu,29080.0,partial:печать,partial:печать,partial:печать,partial:печать,partial:,different_unclear
1786194978795,command_menu,29120.0,partial:печать,partial:печать,partial:печать,partial:печать,partial:,different_unclear
1786194978795,command_menu,32520.0,partial:,partial:,partial:,partial:доступность,partial:доступность,different_unclear
1786194978795,command_menu,32560.0,partial:,partial:,partial:,partial:доступность,partial:доступность,different_unclear
1786194978795,command_menu,32600.0,partial:,partial:,partial:,partial:доступность,partial:доступность,different_unclear
1786194978795,command_menu,32640.0,partial:,partial:,partial:,partial:доступность,partial:доступность,different_unclear
1786194978795,command_menu,32680.0,partial:,partial:,partial:,partial:доступность,partial:доступность,different_unclear
1786194978795,command_menu,32720.0,partial:,partial:,partial:,partial:доступность,partial:доступность,different_unclear
1786194978795,command_menu,32760.0,partial:,partial:,partial:,partial:доступность,partial:доступность,different_unclear
1786194978795,command_menu,32800.0,partial:,partial:,partial:,partial:доступность,partial:доступность,different_unclear
1786194978795,command_menu,32840.0,partial:,partial:,partial:,partial:доступность,partial:доступность,different_unclear
1786194978795,command_menu,32880.0,partial:,partial:,partial:,partial:доступность,partial:доступность,different_unclear
1786194978795,command_menu,32920.0,partial:,partial:,partial:,partial:доступность,partial:доступность,different_unclear
1786194978795,command_menu,32960.0,partial:,partial:,partial:,partial:доступность,partial:доступность,different_unclear
1786194978795,command_menu,38040.0,partial:,partial:,partial:доступность,partial:доступность,partial:доступность,different_unclear
1786194978795,command_menu,38080.0,partial:,partial:,partial:доступность,partial:доступность,partial:доступность,different_unclear
1786194978795,command_menu,38120.0,partial:,partial:,partial:доступность,partial:доступность,partial:доступность,different_unclear
1786194978795,command_menu,38160.0,partial:,partial:,partial:доступность,partial:доступность,partial:доступность,different_unclear
1786194978795,command_menu,38200.0,partial:,partial:,partial:доступность,partial:доступность,partial:доступность,different_unclear
1786194978795,command_menu,38240.0,partial:,partial:,partial:доступность,partial:доступность,partial:доступность,different_unclear
1786194978795,command_menu,38280.0,partial:,partial:,partial:,partial:доступность,partial:,different_unclear
1786194978795,command_menu,38320.0,partial:,partial:,partial:,partial:доступность,partial:,different_unclear
1786194978795,command_menu,38360.0,partial:,partial:,partial:,partial:доступность,partial:,different_unclear
1786194978795,command_menu,38400.0,partial:,partial:,partial:,partial:доступность,partial:,different_unclear
1786194978795,command_menu,38440.0,partial:,partial:,partial:,partial:доступность,partial:,different_unclear
1786194978795,command_menu,38480.0,partial:,partial:,partial:,partial:доступность,partial:,different_unclear
1786194978795,command_menu,38520.0,partial:,partial:,partial:,partial:доступность,partial:доступность,different_unclear
1786194978795,command_menu,38560.0,partial:,partial:,partial:,partial:доступность,partial:доступность,different_unclear
